bidder_id,outcome,total_country,total_device,total_auction,per_auction_avg_country,per_auction_avg_device,per_auction_avg_auction,per_auction_avg_bid_,total_bid,total_merchandise,total_ip,total_url,per_auction_avg_merchandise,per_auction_avg_ip,per_auction_avg_url
ee2caa714a2175abb13eb6ef15196368cwc7c,0,4,4,8,1.125,1.125,1,1.125,9,1,4,4,1,1.125,1.125
e047542b4295c543ae9e8324aabf97f6vuz66,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
847a25d4a60ebcc054d1e260c9dfe3225o6n0,NA,67,445,176,1.40909090909091,5.67045454545455,1,41.8693181818182,7369,1,4655,1218,1,27.5965909090909,8.85795454545454
6feec0741a319299c78c47040893399ebas6q,0,21,52,70,1.17142857142857,1.58571428571429,1,1.85714285714286,130,1,88,54,1,1.71428571428571,1.67142857142857
74f0d79bddf23e5f6dcb1e1dddfa6d45kj5io,NA,6,76,47,1,3.19148936170213,1,4.4468085106383,209,1,156,65,1,3.95744680851064,2.70212765957447
e024e4f3f5091abdb4f59975310d94f1s0n0m,NA,17,76,100,1.02,1.46,1,1.6,160,1,122,94,1,1.51,1.48
4774036a7a5ff2571aa989c2860c7428mhizs,NA,3,7,7,1,1.57142857142857,1,2.14285714285714,15,1,11,1,1,1.85714285714286,1
35925d2293127747bb0beee4dbe87ff7om9b5,NA,18,243,142,1,6.88732394366197,1,13.8169014084507,1962,1,1649,216,1,13.0070422535211,6.97183098591549
b6bde5800b36e034e895a171e30557fd0q110,NA,6,9,9,1,1.55555555555556,1,4.66666666666667,42,1,31,1,1,3.44444444444444,1
29544507566320f1125d8e9f9a0ab3f2jswhk,0,41,148,133,1.38345864661654,2.88721804511278,1,7.30075187969925,971,1,405,444,1,4.06766917293233,4.91729323308271
b83e02d545e5fc63f3c6fb17aa8776dauhade,NA,29,3,38,1.47368421052632,1.63157894736842,1,5.86842105263158,223,1,208,2,1,5.55263157894737,1.02631578947368
d1be739798ba0745a1fd72ac918a9f1929hei,0,5,11,10,1,1.2,1,1.4,14,1,12,7,1,1.2,1.2
81a64f2eb16eb588a8b3a9c42efbc8336qfq3,NA,8,10,41,1.07317073170732,1.1219512195122,1,2.07317073170732,85,1,30,15,1,1.46341463414634,1.53658536585366
2d7c9a126f013657ca4dc9bf199ee311pxxil,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96f1a5bc788588e15de219317a5bce67ic4hm,NA,7,10,9,1,1.11111111111111,1,1.22222222222222,11,1,10,7,1,1.11111111111111,1.11111111111111
6a831342ccaede6c61d55bd4d7cb3ebdpgiaz,NA,5,22,21,1,1.61904761904762,1,2.23809523809524,47,1,37,18,1,2.04761904761905,1.42857142857143
5e60a5d46fef4eebecfed434370dd4eff0wvz,NA,1,4,4,1,1,1,1.5,6,1,4,5,1,1,1.25
64885ec89a54c64598b2d196e1fe2e351cd60,0,2,8,8,1,1.125,1,1.125,9,1,9,7,1,1.125,1.125
a309d29381f15dc61b4a365951bd04b6a53g9,NA,27,77,80,1.1,1.375,1,1.4875,119,1,112,92,1,1.4625,1.4375
3d9910a238a0f282ad3132dd6fc981c8tv3tg,1,1,124,55,1,13.8363636363636,1,16.7818181818182,923,1,915,1,1,16.7636363636364,1
cf33d05860b7f7d9af73c6091190b81ektz1j,0,122,518,174,1.72413793103448,4.98850574712644,1,32.0172413793103,5571,1,2876,497,1,17.2011494252874,4.48275862068965
0fb71309912f524c03a4aa880c16bc27f65ys,NA,1,1,2,1,1,1,1,2,1,1,1,1,1,1
dbb6300b5201cf2dc793037755bbc91f3oufr,NA,47,181,240,1.1125,2.35833333333333,1,2.75,660,1,530,10,1,2.62083333333333,1.25833333333333
136d04ff3590c2e8141ff35dc351bb88z94ne,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c8251beafc0ee376376bacc869ba3a622cidx,NA,1,2,2,1,1,1,1.5,3,1,3,2,1,1.5,1
0a3591872765dc366dab4ce259874395kh6mj,NA,9,27,19,1.26315789473684,1.89473684210526,1,1.94736842105263,37,1,33,13,1,1.94736842105263,1.52631578947368
fbce1f9841cc3e740c445945a8f17be40vbg2,NA,7,116,81,1,3.12345679012346,1,4.34567901234568,352,1,285,161,1,4.01234567901235,3.5679012345679
1880a778c9dd0cb15ca1f052308a8e04g7e35,0,2,2,2,1,1,1,1.5,3,1,2,1,1,1,1
a99f91d51e8d9f5786dfa52e24292dfebi55j,0,7,63,22,1,3.59090909090909,1,4.77272727272727,105,1,99,88,1,4.59090909090909,4.5
ba258a455ca17f2c13cab3d0afc7de0b48h0t,0,3,12,27,1.03703703703704,1.18518518518519,1,1.37037037037037,37,1,35,19,1,1.37037037037037,1.25925925925926
1bd5f091eb1816dfe02cd434852d8c8f25epw,NA,5,4,8,1,1,1,1,8,1,8,1,1,1,1
8758badcaf67c5c435feae924cc16a4750ds1,NA,3,4,4,1,1,1,1,4,1,4,3,1,1,1
1dab9ffc5c6bf06e86e0dd1b3cb9ebecn5pu6,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2
4f07602a713c192a941204b27e2abcf1srnke,0,12,14,12,1.5,1.66666666666667,1,1.91666666666667,23,1,21,3,1,1.83333333333333,1.08333333333333
b8867e0b490975bcf82e50d4b53a8719xpaqn,NA,44,172,138,1.52898550724638,3.66666666666667,1,5.01449275362319,692,1,558,267,1,4.67391304347826,3.33333333333333
08fdd6af0ffe017623d5dd2f3b509f598dk01,NA,25,29,54,1.42592592592593,2.16666666666667,1,12.3518518518519,667,1,582,10,1,11.2777777777778,1.11111111111111
72dbc4a9f579a9444c126a0a67118783092ec,0,4,10,9,1,1.33333333333333,1,1.44444444444444,13,1,12,1,1,1.44444444444444,1
69c9116aa41adce2ea917bfacec1e169ya8nw,NA,18,99,113,1.05309734513274,1.88495575221239,1,2.92035398230089,330,1,287,123,1,2.76991150442478,1.95575221238938
461b089147eb78c582ca8a30fa7581a7mflo5,0,3,4,1,3,4,1,12,12,1,9,1,1,9,1
974da5d3f2cb05f9cf814d7080c98fedl09u1,NA,8,36,32,1.21875,1.53125,1,1.9375,62,1,55,24,1,1.875,1.375
353355147a9e15ea7b8b6588278b609cz1r26,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
25022fb30734c2e5044e031b0e9a4a9ct3354,0,2,26,30,1.03333333333333,1.6,1,2.53333333333333,76,1,43,7,1,1.8,1.53333333333333
c0b261c689ed3a8c6aad9a7859697742flsr2,NA,1,2,2,1,1,1,1,2,1,1,1,1,1,1
1a134153e65648b0c4ef5901574e9bc2apmu7,NA,64,250,194,1.33505154639175,3.16494845360825,1,6.47938144329897,1257,1,835,298,1,5.02061855670103,2.64948453608247
79ae1912cf57e76de7e580546c88a27469oh9,NA,3,2,3,1,1,1,1,3,1,3,1,1,1,1
b4205ccaa49013eee0f259f52621d9fa1yaw0,NA,1,56,56,1,2.75,1,3.32142857142857,186,1,129,55,1,3.08928571428571,2
1ef367699a65352186f14af36a700e07i2k5p,NA,2,5,11,1,1,1,1.18181818181818,13,1,7,12,1,1,1.18181818181818
047558bebab9292a5d4c85d6ee768784j2hdd,0,81,650,231,1.46320346320346,6.38961038961039,1,96.1774891774892,22217,1,12517,3259,1,55.5324675324675,18.1168831168831
2d5c33788d8fd80dee80eedffa14acefqdvnf,NA,6,48,35,1,1.91428571428571,1,2.08571428571429,73,1,70,50,1,2.05714285714286,2.05714285714286
4620e5a8d03a6ad63eed26d059108678yyys8,NA,2,5,11,1,1.27272727272727,1,1.45454545454545,16,1,14,2,1,1.36363636363636,1.09090909090909
f2a3c79448c73ae74e85868f5aba7e35jj906,NA,1,33,31,1,2.48387096774194,1,2.80645161290323,87,1,42,10,1,2.51612903225806,1.83870967741935
faf1382211619e7c00f07e82d5e35d9dcloqa,NA,3,6,8,1,1,1,1,8,1,8,2,1,1,1
f38d8efedd7fd04e6670d9fdf9332eaehxcj4,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
c0e4be8d520c7bac2f51ad80a98876c2aan70,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11b31a0add16df2d451192f700e55ed17rhuy,NA,3,9,11,1,1,1,1.09090909090909,12,1,10,4,1,1,1
6f780c68d5783c7e5d3469a32a23538b4ndxo,NA,9,17,9,1.44444444444444,2,1,5.77777777777778,52,1,17,8,1,2,1.77777777777778
6f4f02555a694cb155debf3f4c1da48d2ga48,NA,25,66,49,1.91836734693878,3.24489795918367,1,5.20408163265306,255,1,184,44,1,4.85714285714286,2.04081632653061
4b8a1c9b43261dcf750eedee25978bbfp7yrj,NA,23,235,127,1.10236220472441,4.93700787401575,1,12.8976377952756,1638,1,726,203,1,8.28346456692913,4.35433070866142
b95d17e934cfda79bc51da75dd2b38ebma84s,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200bc444f45be9255eb3c9dd24cc875cpqfa3,NA,23,72,21,1.57142857142857,3.66666666666667,1,5.38095238095238,113,1,106,7,1,5.14285714285714,1.23809523809524
5ab20c9699e9ea7c9b395967027b3245f4uq1,NA,1,2,1,1,2,1,2,2,1,2,1,1,2,1
9edeb9dda13700f99a1a4c20ca580b74h769x,NA,5,10,10,1,1,1,1,10,1,10,10,1,1,1
186161d40ed3e49ebde887f3224092aefomld,NA,9,39,47,1.1063829787234,1.74468085106383,1,2.25531914893617,106,1,80,29,1,2.14893617021277,1.48936170212766
dd626a70f74ca2f7fef035a3c5631f81v8lkk,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48cb2cffc0d9004d1584cc02d3dbb1c3hii0r,NA,27,84,91,1.03296703296703,1.64835164835165,1,1.79120879120879,163,1,139,75,1,1.69230769230769,1.53846153846154
08144977af383cb9f1d3b51ade19f35frjmwm,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2d460e328d8a0ebe76275cac175248b2u8bfu,NA,2,4,13,1,1.38461538461538,1,8.15384615384615,106,1,8,1,1,2.53846153846154,1
c230eddc8ef7d9e1cfdeb482e0f28c263fiji,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
437c191e614776c1535305f602ea9033sdfmf,0,2,2,2,1,1,1,1.5,3,1,3,2,1,1.5,1
d9123fb6726674ee454dbefab70f8a3fr1r2x,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24a9abf72cedcb421e831c1be26607e37zojy,0,3,12,8,1.25,1.625,1,1.75,14,1,13,5,1,1.75,1.25
cbc71ae3c3690c89485eda3f08b9bb51rqrxz,0,23,90,44,1.38636363636364,4.09090909090909,1,5.11363636363636,225,1,124,3,1,3.63636363636364,1.04545454545455
f0391a5af8008a12278effc00c84fa8de4uti,NA,5,3,8,1.5,1.375,1,1.75,14,1,12,1,1,1.75,1
5b924f5fc2759e1e2c658c6cf91dd86a0tsic,NA,21,80,109,1,1.56880733944954,1,2.08256880733945,227,1,161,17,1,1.79816513761468,1.44036697247706
6bcc08698b90b78b8a97eaa03c37b6c8m1zms,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
f769b9f92260ecf046efd05bf9ab6822j7c02,0,34,100,122,1.13934426229508,1.72131147540984,1,1.98360655737705,242,1,201,112,1,1.81967213114754,1.72131147540984
2675164eca595baf60f00255e7fa75a8a8n0k,NA,11,21,41,1.02439024390244,1.07317073170732,1,5.46341463414634,224,1,32,13,1,3.58536585365854,1.07317073170732
72dd0e4788d25f62cc2ba942bb9499dc7quqj,0,9,26,27,1,1.48148148148148,1,1.74074074074074,47,1,40,14,1,1.59259259259259,1.44444444444444
d9c6b6d7290e4475bcd6d264fb33a706fqtvc,0,50,267,201,1.24875621890547,3.18407960199005,1,7.22388059701493,1452,1,937,588,1,5.45273631840796,4.06965174129353
a3ef8857f2e33ecd25c409622b4e3ebcij8hv,1,7,42,39,1.15384615384615,5.58974358974359,1,18.3589743589744,716,1,114,113,1,9.74358974358974,7.43589743589744
d2593972d66291664d5212d54cf4d70a7825s,NA,1,14,4,1,4.75,1,8.5,34,1,33,17,1,8.5,5.75
7e3c8e01b890ea175bce8285d8c59d47el52w,NA,37,794,298,1.49328859060403,22.8456375838926,1,69.5268456375839,20719,1,5543,2459,1,29.5234899328859,15.9496644295302
a8437befcac1d287ef378fbd4cb0ea52ub02c,NA,15,21,17,1.52941176470588,1.76470588235294,1,2.82352941176471,48,1,32,18,1,2.17647058823529,1.82352941176471
1aa485901ede7baf78ea116e297e9d7f9en6i,1,50,682,678,1.06784660766962,7.46165191740413,1,20.7050147492625,14038,1,9662,2861,1,17.26401179941,13.5560471976401
3733f7ea492eef1f69f98593d2122c50xwcha,0,1,2,2,1,1,1,1,2,1,2,2,1,1,1
fc24fc7b21e30ee27a7e413e23c6badbij22v,NA,35,425,140,2.35714285714286,12.15,1,20.3428571428571,2848,1,847,636,1,12.0357142857143,7.93571428571429
60c5e1d2321de3643c32a69091fc1fe4rwpae,NA,2,6,1,2,6,1,9,9,1,8,5,1,8,5
fc53f6f147e32ba712e2933f2f5e8867m00sb,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
da06741ef7b7bae989384237515609196fwna,NA,4,5,1,4,5,1,7,7,1,6,2,1,6,2
b0064cb9a58d35e2f10f7075b62e40ceajeg0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63f83a2fc33e248daa134c07cfcba33dba72g,NA,8,64,23,1.21739130434783,3.65217391304348,1,9.04347826086956,208,1,126,54,1,5.8695652173913,3.08695652173913
4f67df0879a6adb44692f7399a5f5016qeuw1,NA,11,20,31,1,1.32258064516129,1,1.7741935483871,55,1,36,19,1,1.41935483870968,1.51612903225806
0f6eaa04a03458ca23ccd0c714f2ccec5uefp,NA,4,27,22,1,1.77272727272727,1,1.95454545454545,43,1,25,23,1,1.77272727272727,1.63636363636364
877d96d9abeb73e437a8ebd74abbbf45p8s80,0,22,30,46,1.10869565217391,1.30434782608696,1,1.41304347826087,65,1,45,2,1,1.30434782608696,1.02173913043478
8482847bc2932bba537791e46a31e4bbv0h2m,NA,77,1044,437,1.30205949656751,15.4370709382151,1,60.3135011441648,26357,1,5280,13093,1,22.0869565217391,31.558352402746
cb27cddd3c600b476c5fb94b9c80e2e2ew4nn,NA,9,28,16,1,2.125,1,2.75,44,1,36,28,1,2.375,2.3125
895ae02586aa5016bf62ecd4c7dc13e2002iw,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
989e8e68621a43af5a8d061aa91bd9bfshy7d,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43bd7fe0ed7629fa774a461127a629f19je0a,0,19,45,50,1.06,1.44,1,1.92,96,1,66,36,1,1.54,1.32
8473148f069a890b7323fe8316861a71qoxv1,0,10,21,23,1,1.1304347826087,1,1.17391304347826,27,1,24,3,1,1.1304347826087,1.08695652173913
84c7bbdc12233f88f35c2c3b8f178803ta03m,0,3,4,4,1,1.25,1,2,8,1,3,3,1,1,1
c04cb72df9ed84e4c024a6738d76d3f64ehzt,NA,2,2,3,1,1,1,1,3,1,3,2,1,1,1
acf06eabed56f179cf32ab60b6b076820ajls,0,4,2,5,1.4,1.2,1,2.4,12,1,12,3,1,2.4,1.4
1c5f4fc669099bfbfac515cd26997bd12ruaj,0,1,2,4,1,1,1,1,4,1,4,2,1,1,1
e0a9e4ffe2acd28599dacb91c98c34bc66vo3,0,16,40,42,1,1.33333333333333,1,1.61904761904762,68,1,60,17,1,1.5,1.30952380952381
24639bcf4b22fc00567c6e74961ae2f2duqvz,NA,2,5,5,1,1.2,1,1.2,6,1,6,6,1,1.2,1.2
69af3da49ce4084443bd429842eaca5a8iy53,NA,1,3,3,1,1,1,1,3,1,3,2,1,1,1
826d1af8705a7aa2f417b53f960bcf85j1rcj,NA,1,1,1,1,1,1,6,6,1,1,1,1,1,1
12fefd74d82d90541872847f199f6324cowi5,0,12,28,35,1,1.14285714285714,1,1.4,49,1,45,21,1,1.28571428571429,1.2
ae6758a627a111f6d6b530b0154c429566o4k,1,30,108,74,1.21621621621622,2.39189189189189,1,4.28378378378378,317,1,203,74,1,3.22972972972973,2.13513513513514
2993e59bbbd7d14bf4bc21e4d2a4f8eeb18d2,0,11,23,15,1.26666666666667,1.93333333333333,1,2.33333333333333,35,1,32,15,1,2.2,1.6
489adf672cf4a420524975c00f6af0273nxbx,NA,16,42,43,1.13953488372093,1.7906976744186,1,2.09302325581395,90,1,72,3,1,1.95348837209302,1.02325581395349
e70de8b231c89ae966b2bc2869149042v8ozv,NA,1,1,6,1,1,1,26.3333333333333,158,1,155,5,1,26.3333333333333,4.33333333333333
9722293bc263453f874a43c16c8cd1973topy,NA,2,2,2,1,1,1,1,2,1,2,1,1,1,1
b1e1ab5f4b8d05b9810a0bd8be65378394zpt,NA,2,2,2,1,1,1,1,2,1,2,2,1,1,1
e62ec7617225cfecb2098da5a3d2d654a2lyi,NA,2,69,50,1,3.2,1,5.64,282,1,193,123,1,4.96,3.92
1395ca662a02245233af951cc7ad8313vk6w0,0,20,43,44,1.02272727272727,1.43181818181818,1,1.65909090909091,73,1,59,2,1,1.52272727272727,1.02272727272727
28c0d4c81a22958352aa742f7d74e477qwo51,0,4,15,13,1,1.38461538461538,1,1.53846153846154,20,1,20,11,1,1.53846153846154,1.53846153846154
ebf866e713e4a606301f2ccd3d996fdav38b5,NA,2,2,1,2,2,1,2,2,1,2,2,1,2,2
c7a12a5cf3dff851fa720a2a792218a4368m7,NA,11,52,38,1,1.97368421052632,1,2.23684210526316,85,1,55,53,1,1.84210526315789,2.07894736842105
0774742ee8690973faf76efd53e66b435sakj,NA,20,71,44,1.34090909090909,2.52272727272727,1,5.11363636363636,225,1,196,7,1,4.59090909090909,1.29545454545455
a48837ccd05bca96ddbf02c55ecccf639adk2,0,4,7,7,1,1.28571428571429,1,1.57142857142857,11,1,8,5,1,1.42857142857143,1
3e2e03a4464642627e223fba066182d1qslv5,0,1,2,2,1,1,1,1,2,1,2,2,1,1,1
1d4eaaacb6127c43c1c007331cac135bpib3m,0,9,23,26,1,1.07692307692308,1,1.11538461538462,29,1,28,16,1,1.07692307692308,1.07692307692308
5f396342c01ff7224e6b8beacbaac1abz1dfo,NA,1,1,25,1,1,1,118.84,2971,1,1,1,1,1,1
5ea069027e83033d1504d9492e2332141dxd8,NA,4,26,9,1,3.77777777777778,1,4.22222222222222,38,1,33,4,1,3.88888888888889,1.33333333333333
9ef48fb26717cfdfffe175762ec797986xbq2,NA,52,199,153,1.20915032679739,2.50326797385621,1,4.84967320261438,742,1,631,76,1,4.34640522875817,1.71895424836601
3d48d4b09fc7559bb6c129fb65c133808brgv,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4d2fc319ce6c2ad370052e0f6f2b0a1dxiyau,0,4,20,23,1.08695652173913,1.56521739130435,1,1.91304347826087,44,1,32,11,1,1.82608695652174,1.21739130434783
7da94e5f559e50114fd8594e36bb729bobxyt,NA,72,492,853,1.20515826494724,4.14419695193435,1,9.3200468933177,7950,1,5162,177,1,7.79132473622509,1.94255568581477
82be315206c48aacefccbb7e7da192e2q18am,NA,1,5,5,1,1,1,1,5,1,5,2,1,1,1
c4ad4f1fef0e37f37a738e5e3a182ee6sezpv,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
be74cc7c2a73cf62d7c325e7008b258237xz3,NA,3,8,10,1,1.1,1,1.2,12,1,9,11,1,1.1,1.2
f44e8d16807516134d95de7b5ce03214ytzx9,NA,59,173,115,1.2695652173913,2.99130434782609,1,3.77391304347826,434,1,347,260,1,3.25217391304348,2.90434782608696
f05668a04157fcb3656d6211acaf1ca0d76sb,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
dcbde332393af2b5b5935ee9fc72990ey9y7u,NA,1,1,2,1,1,1,1,2,1,2,1,1,1,1
0918eedd8324da06abe5600f058480dc75nfo,0,7,14,4,2.25,3.5,1,5.25,21,1,19,9,1,4.75,2.75
57db69e32163f3e486dc6ef7d615aa12usje6,0,1,2,2,1,1,1,1,2,1,2,2,1,1,1
53ff1e77769d36b703d433593e6057f4qxuwp,NA,1,2,2,1,1,1,1,2,1,2,1,1,1,1
e3e0c5122965d9b4aadde3a7dd7d29d9u5a16,NA,4,30,29,1,1.58620689655172,1,1.79310344827586,52,1,43,19,1,1.68965517241379,1.51724137931034
83aa7c2c8c018888d9ebc6daf63bddb6f2i0d,0,2,2,2,1,1,1,1,2,1,2,1,1,1,1
ed3f5c77f4840cddbdf92af963a0b839k3xw3,NA,1,2,1,1,2,1,2,2,1,2,1,1,2,1
35f822bee4f85d98d5b1b23c65681974ywyuv,0,3,2,1,3,2,1,3,3,1,3,2,1,3,2
5a44582cb8506c9e96ef79c603edb524y5wuv,NA,1,1,3,1,1,1,1.33333333333333,4,1,2,2,1,1,1
ce7d34398a6d6011bcd96ff0aa82b6674hxzl,0,5,4,6,1.16666666666667,1.16666666666667,1,1.16666666666667,7,1,7,3,1,1.16666666666667,1.16666666666667
c84041c072e6e89a80a0770b22905560hb1an,NA,5,6,7,1,1,1,1,7,1,7,6,1,1,1
6fe016817ede91739476e937658ff7a6p0qtt,NA,17,217,119,1.10924369747899,3.74789915966387,1,12.7899159663866,1522,1,727,560,1,7.92436974789916,6.07563025210084
098bfc9c440f9ba9e6371f774ec6a36fa0sq6,0,2,4,3,1.33333333333333,1.33333333333333,1,1.33333333333333,4,1,4,4,1,1.33333333333333,1.33333333333333
67616fd2a1de5c46e32041354efa88ceahbhq,0,4,118,75,1,4.48,1,13.4266666666667,1007,1,834,14,1,12.0533333333333,1.16
8152c94b639be88e7076f0e32bd70e0eg004b,0,8,22,21,1,1.28571428571429,1,1.38095238095238,29,1,28,1,1,1.38095238095238,1
59ae36080fae26bccbbc31a4505b6fb3v3zjy,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3f02ae600a08f81ce7facb5cc4be7d9f16p74,NA,68,213,164,1.85975609756098,3,1,3.59756097560976,590,1,366,295,1,3.04268292682927,2.86585365853659
529983ae60d389a977acf05f9027652cfefbj,NA,6,19,16,1.625,2.1875,1,2.875,46,1,28,24,1,2.375,2.0625
6f01c129a72deecf0b14c28b045c6f45bugqo,NA,28,118,46,1.3695652173913,3.39130434782609,1,6.93478260869565,319,1,261,117,1,5.84782608695652,3.34782608695652
04ef306fce8e66b25ecf6a78800e9776s4stl,NA,9,85,93,1,3.1505376344086,1,6.56989247311828,611,1,114,147,1,4.9247311827957,2.74193548387097
3ff85cc36b9f14e6e9c6ea216588c8fcdy4qu,NA,15,122,80,1.325,4.3375,1,5.1125,409,1,13,1,1,2.0375,1
fb30be0530ea68303b11e1770e5e7d31jjrac,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
06ff2d37e247d28cac0e2a944e39cd6budsbx,NA,2,3,3,1,1,1,1,3,1,3,2,1,1,1
e523738a747879b8353e6ad674aa18eb3b8la,NA,2,48,27,1,3.51851851851852,1,4.07407407407407,110,1,49,68,1,2.96296296296296,3.33333333333333
3a8124eb9fd3977e43f5e0762d9a09d536rob,0,2,2,2,1,1,1,1.5,3,1,2,3,1,1,1.5
b114ef5d3193c2693b4ce41d8014000drhme1,NA,21,156,95,1,4.02105263157895,1,6.58947368421053,626,1,425,10,1,5.13684210526316,1.88421052631579
6c0030ed696c4156b6ea3472374f6b54s4ih4,0,24,101,70,1.22857142857143,2.65714285714286,1,4.34285714285714,304,1,256,140,1,3.85714285714286,2.82857142857143
bd29e36cbb063cbb96ece76680ffd9121dy90,0,4,4,5,1,1,1,1.2,6,1,5,5,1,1.2,1
717a0a200628f9606d88afebaaeb409bv60y8,0,65,384,454,1.15638766519824,3.65859030837004,1,9.44713656387665,4289,1,2494,1365,1,6.72246696035242,5.5704845814978
247ea0f17c4656be54437ff4a4e98e2cmka1c,NA,4,20,23,1,1.21739130434783,1,1.26086956521739,29,1,25,20,1,1.26086956521739,1.21739130434783
a53a641498f31fc1caa5addc6f32f9ac34onk,NA,2,7,7,1,1,1,1,7,1,7,1,1,1,1
14387d2bed62b86b076039d07757ab79q5rvk,NA,3,9,10,1,1,1,1,10,1,10,10,1,1,1
6282c2ce7c21b9ad4cd52d2d1a117f4apk9et,NA,1,2,2,1,1,1,1,2,1,2,2,1,1,1
3d8cccb637b990ec64d662d66ec059cfn1p3p,0,1,2,4,1,1,1,1,4,1,3,4,1,1,1
3a095ac0e0554c0a0ec40a82c6be27baug44q,NA,15,45,46,1,1.30434782608696,1,1.41304347826087,65,1,60,31,1,1.3695652173913,1.26086956521739
9dad1843888ec68c8c7b29680b25fe2dot6nj,NA,1,5,2,1,2.5,1,2.5,5,1,5,3,1,2.5,2
a9237defb0a6478098f242b27ebcef18qrotd,0,2,2,2,1,1,1,1,2,1,2,2,1,1,1
bb25702e599ca828fd161ec5be3933add09xk,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
82d6da951091aa28a9f743dfc51348469gdaj,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
a2b806a1dbaa1a3c57c90175c631f8a4zkbiy,NA,39,299,85,1.27058823529412,6.62352941176471,1,13.6235294117647,1158,1,399,686,1,6,8.69411764705882
be44fce4054dff79d9df22968d65d614i363b,NA,2,34,29,1,2.48275862068966,1,3.68965517241379,107,1,81,30,1,3.31034482758621,2.31034482758621
70f6a2b16d5879c7f13ad26e733beba71oyyk,NA,31,12,98,1,1.33673469387755,1,2.10204081632653,206,1,167,5,1,1.91836734693878,1.02040816326531
18ab6e7f400b938972ac6bd86fe28e31hma1b,NA,54,133,97,1.25773195876289,2.04123711340206,1,2.51546391752577,244,1,191,152,1,2.14432989690722,2.17525773195876
c7b0e7134b1a8d6f2ef71ddd9c1ebfd2a44sb,NA,1,85,40,1,4.525,1,6.35,254,1,190,50,1,5.85,2.825
24029e6b641077ab7b9a1fde11a42666pkz6z,0,10,15,67,1,2.05970149253731,1,4.44776119402985,298,1,100,1,1,3.13432835820896,1
a111bba2185668cbb1c753aa4e252e7307pcq,NA,2,3,3,1,1,1,1.66666666666667,5,1,3,1,1,1,1
d0e2d07f7141463fb39b3575a6e80ad7cow2n,NA,2,38,43,1.04651162790698,1.81395348837209,1,2.34883720930233,101,1,75,14,1,2.23255813953488,1.3953488372093
9a69c3e0182eab461f143e93acc56968zrw93,NA,9,24,33,1.18181818181818,1.66666666666667,1,2.3030303030303,76,1,52,23,1,2.12121212121212,1.39393939393939
faaa98763b59ed5f02836d4bd682035bfhujq,0,3,9,9,1,1,1,1.11111111111111,10,1,9,6,1,1,1
a3fd513f1ffdebebbab35e0a6fb6de85bl8xj,NA,10,121,120,1.03333333333333,3.125,1,9.19166666666667,1103,1,1053,328,1,9.125,4.725
0817731a4d2e319f6f771da3f522b8bfv6njs,0,10,15,23,1.04347826086957,2.08695652173913,1,9.73913043478261,224,1,92,1,1,5,1
2b044b4b7949b96e38084e59b5d1d328jib5o,0,68,384,463,1.19654427645788,4.80129589632829,1,7.87257019438445,3645,1,2463,1417,1,7.04967602591793,6.36285097192225
f17f3b0fe4404f572783086253fee21f2njqu,NA,15,43,59,1.01694915254237,1.15254237288136,1,1.38983050847458,82,1,63,29,1,1.1864406779661,1.10169491525424
be541f7df893e61466235f504b394073ugs0e,NA,1,4,4,1,1,1,1,4,1,4,3,1,1,1
8950b00903c06ced5253da31b99d80fe9suie,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12697ca1ff07c09bccd30c211c6e52c31erih,NA,2,2,11,1,1.54545454545455,1,59.5454545454545,655,1,638,5,1,59,4.90909090909091
a01e82ae8f169532a44cd0951877189cc1oqb,NA,66,283,195,1.7025641025641,4.6,1,6.18974358974359,1207,1,969,421,1,5.8,4.03076923076923
2baa5a9ec317cb21a11d83f6dc72a2d6xy9jb,0,2,7,2,1,3.5,1,5.5,11,1,11,11,1,5.5,5.5
